t[s],Relative error in y,vy[m/s],x[m],ay[m/s]
0.011000000000000003,5.393875972577835e-06,-0.10787159644765563,0.0,-9.806407455553828
0.012000000000000004,5.884284447635352e-06,-0.11767800390320947,0.0,-9.806380360620617
0.013000000000000005,6.374707507819934e-06,-0.12748438426383008,0.0,-9.806350909714169
0.014000000000000005,6.865146360113104e-06,-0.13729073517354423,0.0,-9.806319102861934
0.015000000000000006,7.355602213419925e-06,-0.14709705427640618,0.0,-9.806284940093635
0.016000000000000007,7.846076273605944e-06,-0.15690333921649982,0.0,-9.806248421441248
0.017000000000000008,8.336569751503019e-06,-0.16670958763794108,0.0,-9.806209546939023
0.01800000000000001,8.827083855103729e-06,-0.1765157971848801,0.0,-9.806168316623467
0.01900000000000001,9.317619790816083e-06,-0.1863219655015036,0.0,-9.806124730533352
0.02000000000000001,9.808178770403854e-06,-0.19612809023203695,0.0,-9.80607878870972
0.02100000000000001,1.0298762002114594e-05,-0.20593416902074668,0.0,-9.806030491195864
0.022000000000000013,1.0789370696731657e-05,-0.21574019951194254,0.0,-9.805979838037352
0.023000000000000013,1.1280006059412317e-05,-0.2255461793499799,0.0,-9.805926829282013
0.024000000000000014,1.1770669304801878e-05,-0.23535210617926192,0.0,-9.805871464979933
0.025000000000000015,1.2261361640698375e-05,-0.24515797764424185,0.0,-9.805813745183467
0.026000000000000016,1.2752084278369462e-05,-0.2549637913894253,0.0,-9.805753669947233
0.027000000000000017,1.3242838426522284e-05,-0.26476954505937256,0.0,-9.80569123932811
0.028000000000000018,1.37336252989558e-05,-0.2745752362987007,0.0,-9.80562645338524
0.02900000000000002,1.4224446104620942e-05,-0.2843808627520859,0.0,-9.80555931218003
0.03000000000000002,1.4715302056517066e-05,-0.29418642206426593,0.0,-9.805489815776145
0.03100000000000002,1.5206194367616233e-05,-0.3039919118800421,0.0,-9.805417964239515
0.03200000000000002,1.569712424803089e-05,-0.3137973298442816,0.0,-9.805343757638337
0.03300000000000002,1.618809291160085e-05,-0.32360267360191997,0.0,-9.805267196043062
0.03400000000000002,1.6679101570750766e-05,-0.33340794079796304,0.0,-9.805188279526407
0.035000000000000024,1.717015143827868e-05,-0.34321312907748946,0.0,-9.805107008163352
0.036000000000000025,1.7661243729500408e-05,-0.3530182360856528,0.0,-9.80502338203114
0.037000000000000026,1.815237966012822e-05,-0.36282325946768396,0.0,-9.804937401209267
0.03800000000000003,1.86435604400605e-05,-0.3726281968688932,0.0,-9.804849065779504
0.03900000000000003,1.913478728796923e-05,-0.3824330459346727,0.0,-9.80475837582587
0.04000000000000003,1.9626061420290747e-05,-0.3922378043104986,0.0,-9.804665331434654
0.04100000000000003,2.0117384049281015e-05,-0.40204246964193324,0.0,-9.8045699326944
0.04200000000000003,2.060875639422707e-05,-0.41184703957462765,0.0,-9.80447217969592
0.04300000000000003,2.110017967150302e-05,-0.4216515117543236,0.0,-9.804372072532281
0.04400000000000003,2.1591655098136907e-05,-0.43145588382685585,0.0,-9.804269611298812
0.04500000000000003,2.2083183891110996e-05,-0.44126015343815467,0.0,-9.804164796093099
0.046000000000000034,2.257476727075174e-05,-0.45106431823424775,0.0,-9.804057627014995
0.047000000000000035,2.3066406455051296e-05,-0.4608683758612627,0.0,-9.803948104166604
0.048000000000000036,2.3558102663235173e-05,-0.47067232396542935,0.0,-9.8038362276523
0.04900000000000004,2.4049857116485303e-05,-0.48047616019308165,0.0,-9.803721997578705
0.05000000000000004,2.454167103475045e-05,-0.4902798821906604,0.0,-9.803605414054708
0.05100000000000004,2.5033545636935173e-05,-0.5000834876047151,0.0,-9.803486477191457
0.05200000000000004,2.552548214980474e-05,-0.5098869740819065,0.0,-9.803365187102354
0.05300000000000004,2.601748179127735e-05,-0.5196903392690089,0.0,-9.803241543903063
0.05400000000000004,2.6509545785910064e-05,-0.529493580812912,0.0,-9.803115547711505
0.05500000000000004,2.7001675356550487e-05,-0.5392966963606235,0.0,-9.802987198647857
0.05600000000000004,2.7493871728617638e-05,-0.5490996835592713,0.0,-9.80285649683456
0.057000000000000044,2.7986136126555645e-05,-0.5589025400561058,0.0,-9.802723442396305
0.058000000000000045,2.8478469774912493e-05,-0.5687052634985021,0.0,-9.802588035460046
0.059000000000000045,2.8970873901376525e-05,-0.5785078515339622,0.0,-9.80245027615499
0.060000000000000046,2.946334973198406e-05,-0.5883103018101172,0.0,-9.802310164612605
0.06100000000000005,2.9955898493977777e-05,-0.5981126119747299,0.0,-9.80216770096661
0.06200000000000005,3.044852141653046e-05,-0.6079147796756965,0.0,-9.802022885352985
0.06300000000000004,3.094121972790924e-05,-0.6177168025610495,0.0,-9.801875717909963
0.06400000000000004,3.143399465744479e-05,-0.6275186782789595,0.0,-9.801726198778034
0.06500000000000004,3.192684743643317e-05,-0.6373204044777375,0.0,-9.801574328099944
0.06600000000000004,3.2419779295477645e-05,-0.6471219788058374,0.0,-9.801420106020693
0.06700000000000005,3.291279146574617e-05,-0.6569233989118581,0.0,-9.801263532687535
0.06800000000000005,3.340588518111963e-05,-0.6667246624445456,0.0,-9.80110460824998
0.06900000000000005,3.389906167606755e-05,-0.6765257670527957,0.0,-9.800943332859791
0.07000000000000005,3.439232218227654e-05,-0.6863267103856554,0.0,-9.800779706670987
0.07100000000000005,3.4885667938099174e-05,-0.6961274900923264,0.0,-9.800613729839837
0.07200000000000005,3.5379100176279335e-05,-0.7059281038221663,0.0,-9.800445402524867
0.07300000000000005,3.587262013500443e-05,-0.7157285492246912,0.0,-9.800274724886853
0.07400000000000005,3.6366229052753405e-05,-0.7255288239495781,0.0,-9.800101697088824
0.07500000000000005,3.6859928165280135e-05,-0.7353289256466669,0.0,-9.799926319296064
0.07600000000000005,3.735371871453136e-05,-0.7451288519659629,0.0,-9.799748591676106
0.07700000000000005,3.7847601940108806e-05,-0.754928600557639,0.0,-9.799568514398736
0.07800000000000006,3.8341579083734324e-05,-0.7647281690720378,0.0,-9.79938608763599
0.07900000000000006,3.883565138480757e-05,-0.7745275551596738,0.0,-9.799201311562156
0.08000000000000006,3.932982008879215e-05,-0.784326756471236,0.0,-9.79901418635377
0.08100000000000006,3.982408644027926e-05,-0.7941257706575897,0.0,-9.798824712189624
0.08200000000000006,4.0318451681573074e-05,-0.8039245953697793,0.0,-9.798632889250754
0.08300000000000006,4.0812917058940046e-05,-0.8137232282590301,0.0,-9.798438717720447
0.08400000000000006,4.130748381977e-05,-0.8235216669767506,0.0,-9.798242197784242
0.08500000000000006,4.1802153212588264e-05,-0.8333199091745348,0.0,-9.798043329629923
0.08600000000000006,4.2296926486711206e-05,-0.8431179525041648,0.0,-9.797842113447523
0.08700000000000006,4.2791804888692166e-05,-0.8529157946176122,0.0,-9.797638549429324
0.08800000000000006,4.328678967196122e-05,-0.8627134331670415,0.0,-9.797432637769855
0.08900000000000007,4.378188208667475e-05,-0.8725108658048114,0.0,-9.797224378665893
0.09000000000000007,4.4277083388108176e-05,-0.8823080901834773,0.0,-9.79701377231646
0.09100000000000007,4.4772394826859775e-05,-0.8921051039557938,0.0,-9.796800818922826
0.09200000000000007,4.5267817661703894e-05,-0.9019019047747167,0.0,-9.796585518688506
0.09300000000000007,4.5763353145691206e-05,-0.9116984902934051,0.0,-9.79636787181926
0.09400000000000007,4.6259002536149166e-05,-0.9214948581652244,0.0,-9.796147878523094
0.09500000000000007,4.675476709148392e-05,-0.9312910060437475,0.0,-9.795925539010259
0.09600000000000007,4.725064807315554e-05,-0.9410869315827577,0.0,-9.795700853493251
0.09700000000000007,4.7746646739980296e-05,-0.9508826324362509,0.0,-9.795473822186805
0.09800000000000007,4.824276435545904e-05,-0.9606781062584377,0.0,-9.795244445307906
0.09900000000000007,4.8739002178687707e-05,-0.9704733507037456,0.0,-9.795012723075779
0.10000000000000007,4.923536147561363e-05,-0.9802683634268214,0.0,-9.79477865571189
0.10100000000000008,4.973184351298053e-05,-0.9900631420825333,0.0,-9.794542243439947
0.10200000000000008,5.0228449555126734e-05,-0.9998576843259732,0.0,-9.794303486485905
0.10300000000000008,5.072518086953158e-05,-1.009651987812459,0.0,-9.794062385077952
0.10400000000000008,5.1222038726650296e-05,-1.0194460501975369,0.0,-9.793818939446524
0.10500000000000008,5.171902439421185e-05,-1.0292398691369833,0.0,-9.79357314982429
0.10600000000000008,5.221613914669676e-05,-1.0390334422868075,0.0,-9.793325016446168
0.10700000000000008,5.271338425427637e-05,-1.0488267673032536,0.0,-9.793074539549306
0.10800000000000008,5.3210760990505136e-05,-1.058619841842803,0.0,-9.792821719373094
0.10900000000000008,5.370827063144093e-05,-1.068412663562176,0.0,-9.792566556159164
0.11000000000000008,5.420591445297774e-05,-1.0782052301183351,0.0,-9.792309050151381
0.11100000000000008,5.470369373371711e-05,-1.0879975391684864,0.0,-9.79204920159585
0.11200000000000009,5.520160975212167e-05,-1.0977895883700823,0.0,-9.791787010740912
0.11300000000000009,5.5699663787599644e-05,-1.1075813753808232,0.0,-9.791522477837141
0.11400000000000009,5.619785712427183e-05,-1.1173728978586603,0.0,-9.791255603137353
0.11500000000000009,5.6696191042582396e-05,-1.1271641534617978,0.0,-9.790986386896597
0.11600000000000009,5.7194666829680695e-05,-1.1369551398486943,0.0,-9.790714829372153
0.11700000000000009,5.7693285768169854e-05,-1.1467458546780664,0.0,-9.790440930823538
0.11800000000000009,5.8192049147563624e-05,-1.15653629560889,0.0,-9.790164691512505
0.11900000000000009,5.8690958255358095e-05,-1.1663264603004027,0.0,-9.789886111703039
0.12000000000000009,5.9190014383841104e-05,-1.1761163464121056,0.0,-9.789605191661352
0.1210000000000001,5.968921882098174e-05,-1.1859059516037669,0.0,-9.789321931655897
0.1220000000000001,6.0188572864040154e-05,-1.1956952735354227,0.0,-9.789036331957352
0.1230000000000001,6.068807780347771e-05,-1.20548430986738,0.0,-9.78874839283863
0.1240000000000001,6.118773493710558e-05,-1.2152730582602187,0.0,-9.788458114574869
0.12500000000000008,6.168754556258264e-05,-1.2250615163747935,0.0,-9.788165497443444
0.12600000000000008,6.218751098047124e-05,-1.234849681872237,0.0,-9.787870541723954
0.12700000000000009,6.268763248726775e-05,-1.244637552413961,0.0,-9.787573247698232
0.12800000000000009,6.318791138615732e-05,-1.2544251256616592,0.0,-9.787273615650331
0.1290000000000001,6.368834898416449e-05,-1.2642123992773096,0.0,-9.78697164586654
0.1300000000000001,6.418894658213662e-05,-1.273999370923176,0.0,-9.78666733863537
0.1310000000000001,6.468970548783039e-05,-1.2837860382618114,0.0,-9.78636069424756
