t[s],Relative error in y,vy[m/s],x[m],vx[m/s]
0.0,0.0,6.0,2.0,5.0
0.001,4.900337099503292e-07,5.989619396648821,2.005,4.999521622207351
0.002,9.221447426985453e-07,5.979240393871827,2.0099995216222073,4.99904379718263
0.003,1.296597602774268e-06,5.96886298892411,2.01499856541939,4.998566524369114
0.004,1.6136553182078742e-06,5.958487179063154,2.019997131943759,4.99808980320967
0.005,1.8735794434269112e-06,5.948112961548831,2.024995221746969,4.9976136331467504
0.006,2.0766300711478624e-06,5.937740333643402,2.0299928353801158,4.9971380136223935
0.007,2.2230658346518925e-06,5.927369292611521,2.034989973393738,4.996662944078214
0.008,2.3131439179870143e-06,5.916999835720233,2.039986636337816,4.996188423955405
0.009000000000000001,2.3471200631093625e-06,5.906631960238974,2.0449828247617714,4.995714452694732
0.010000000000000002,2.32524857662513e-06,5.89626566343957,2.0499785392144663,4.995241029736529
0.011000000000000003,2.247782334193655e-06,5.8859009425962405,2.054973780244203,4.994768154520697
0.012000000000000004,2.114972789656513e-06,5.875537794985599,2.059968548398724,4.994295826486701
0.013000000000000005,1.9270699827037466e-06,5.86517621788665,2.0649628442252106,4.993824045073562
0.014000000000000005,1.684322543321653e-06,5.854816208580792,2.0699566682702844,4.99335280971986
0.015000000000000006,1.3869777013106905e-06,5.844457764351819,2.0749500210800043,4.992882119863725
0.016000000000000007,1.0352812881832826e-06,5.834100882485918,2.079942903199868,4.992411974942837
0.017000000000000008,6.294777520489798e-07,5.8237455602716715,2.084935315174811,4.991942374394423
0.01800000000000001,1.6981015608174135e-07,5.813391795000057,2.0899272575492054,4.991473317655248
0.01900000000000001,3.4347981354156085e-07,5.80303958396445,2.0949187308668606,4.991004804161618
0.02000000000000001,9.101518334296746e-07,5.792688924460623,2.099909735671022,4.990536833349374
0.02100000000000001,1.529966946731386e-06,5.782339813786744,2.1049002725043713,4.990069404653887
0.022000000000000013,2.202687549535801e-06,5.7719922492433815,2.109890341909025,4.9896025175100585
0.023000000000000013,2.928077392761908e-06,5.761646228133501,2.1148799444265354,4.989136171352311
0.024000000000000014,3.705901561290036e-06,5.75130174776247,2.1198690805978875,4.988670365614591
0.025000000000000015,4.535926483294698e-06,5.740958805438056,2.124857750963502,4.988205099730361
0.026000000000000016,5.417919914020176e-06,5.730617398470426,2.1298459560632326,4.987740373132596
0.027000000000000017,6.3516509355431015e-06,5.720277524172151,2.134833696436365,4.987276185253785
0.028000000000000018,7.336889942398856e-06,5.709939179858205,2.1398209726216186,4.98681253552592
0.02900000000000002,8.3734086466636e-06,5.699602362845964,2.1448077851571448,4.9863494233804975
0.03000000000000002,9.46098006139142e-06,5.6892670704552115,2.1497941345805254,4.985886848248514
0.03100000000000002,1.059937849930502e-05,5.678933300008134,2.154780021428774,4.985424809560461
0.03200000000000002,1.1788379569591327e-05,5.668601048829324,2.1597654462383344,4.984963306746324
0.03300000000000002,1.3027760165141207e-05,5.658270314245786,2.1647504095450807,4.984502339235576
0.03400000000000002,1.4317298462042897e-05,5.647941093586927,2.169734911884316,4.9840419064571755
0.035000000000000024,1.5656773911435815e-05,5.637613384184569,2.1747189537907734,4.983582007839563
0.036000000000000025,1.7045967231757788e-05,5.627287183372941,2.179702535798613,4.983122642810656
0.037000000000000026,1.8484660405383402e-05,5.616962488488684,2.1846856584414236,4.982663810797848
0.03800000000000003,1.9972636677550878e-05,5.6066392968708545,2.1896683222522215,4.982205511228003
0.03900000000000003,2.150968053776708e-05,5.596317605860919,2.1946505277634496,4.98174774352745
0.04000000000000003,2.3095577724207237e-05,5.585997412802762,2.199632275506977,4.981290507121983
0.04100000000000003,2.4730115219616087e-05,5.575678715042682,2.204613566014099,4.980833801436856
0.04200000000000003,2.6413081235448262e-05,5.565361509929396,2.209594399815536,4.980377625896779
0.04300000000000003,2.8144265214796505e-05,5.55504579481404,2.214574777441433,4.979921979925914
0.04400000000000003,2.992345782441479e-05,5.544731567050169,2.2195546994213586,4.979466862947872
0.04500000000000003,3.175045094955495e-05,5.53441882399376,2.2245341662843066,4.979012274385709
0.046000000000000034,3.3625037684857775e-05,5.524107563003211,2.229513178558692,4.978558213661922
0.047000000000000035,3.55470123342837e-05,5.5137977814393455,2.234491736772354,4.978104680198448
0.048000000000000036,3.7516170402591564e-05,5.503489476665411,2.2394698414525527,4.977651673416654
0.04900000000000004,3.9532308588934916e-05,5.493182646047083,2.2444474931259695,4.97719919273734
0.05000000000000004,4.1595224784467255e-05,5.482877286952464,2.2494246923187067,4.976747237580732
